id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5867434,Adresses Privees 4 BR  Terrasse MONTHLY rental,4187635,Patricia,,Chêne-Bougeries,46.19816,6.17895,Entire home/apt,600,30,2,2020-09-01,0.05,3,161,0,
5903347,Budget-bed Geneva centre (8pm - 8am),30661130,J. Daniel,,Commune de Genève,46.19555,6.14724,Shared room,20,1,332,2021-12-11,4.11,1,26,21,
5924154,Bel appartement près de la gare,805323,Genevieve,,Commune de Genève,46.2085,6.13271,Entire home/apt,83,1,94,2020-02-09,1.15,1,180,0,
5961262,45m2 City Center Cosy Apartment - 1 or 2 Persons,8287850,Martin,,Commune de Genève,46.20848,6.14796,Entire home/apt,228,2,9,2021-12-02,0.12,5,170,5,
6034943,Chambre à louer à Genève,24786307,Julie,,Commune de Genève,46.20079,6.16511,Private room,50,7,97,2021-10-01,1.19,1,183,5,
6052729,Flat in City centre near the lake,31408508,Adrien,,Commune de Genève,46.20907,6.14594,Entire home/apt,67,5,14,2018-08-04,0.17,1,8,0,
6083001,Appartement à proximité de l'ONU / UN,30920214,Kudi,,Commune de Genève,46.216038,6.131416,Private room,70,2,2,2021-10-30,0.97,2,352,2,
6125767,Cosy apartment with parking,6419260,Marguerita,,Pregny-Chambésy,46.24646,6.13597,Entire home/apt,150,4,12,2021-11-22,0.16,3,364,2,
6151047,Beauty flat center in Champel with terrace +garden,31908064,Maamoun,,Commune de Genève,46.18968,6.15711,Entire home/apt,103,30,209,2021-01-30,2.58,1,359,2,
6248193,"Large, luminous one bedroom near lake and Cornavin",6338695,Archana,,Commune de Genève,46.21693,6.14955,Entire home/apt,145,1,0,,,1,11,0,
6263914,"Beautifully furnished 2 bed + parking, Lake and UN",18262820,Federico,,Commune de Genève,46.21507,6.1488,Entire home/apt,105,90,0,,,1,270,0,
6275508,Nice and quite room in Geneva,32180734,Pape Ndiawar,,Chêne-Bougeries,46.20267,6.18263,Private room,90,1,2,2018-02-25,0.04,1,88,0,
6279426,Chambre meublé proche de Cornavin,11437698,Lucia,,Commune de Genève,46.20932,6.14867,Private room,60,1,8,2021-09-01,0.48,1,326,1,
6324829,Cosy flat city center,16677157,Paul,,Commune de Genève,46.20809,6.13415,Entire home/apt,93,1,516,2021-12-12,6.47,1,349,40,
6378953,"entire place “Hotel boutique""in Old Town",10129152,Dali,,Commune de Genève,46.20017,6.15074,Entire home/apt,91,3,20,2017-05-29,0.25,1,309,0,
6382351,All equipped 60m2 right in the center of Geneva !,8287850,Martin,,Commune de Genève,46.21057,6.14921,Entire home/apt,470,2,4,2021-07-13,0.07,5,164,1,
6484997,Comfortable apartment in Nations,10529209,Henrique,,Commune de Genève,46.21899,6.14132,Entire home/apt,100,2,0,,,3,273,0,
6507694,Old Town - Central Geneva,13210732,Francoise,,Commune de Genève,46.19935,6.14897,Entire home/apt,203,5,124,2020-07-31,1.68,1,147,0,
6521675,Cozy and calm studio - well located Geneva,30222950,Anne-Sophie & Guillermo,,Confignon,46.17601,6.08685,Entire home/apt,120,2,38,2021-10-07,0.49,1,315,2,
6635324,Lovely apartment with garden,25156821,Enrichetta Marguerita,,Pregny-Chambésy,46.24646,6.13734,Entire home/apt,150,4,20,2021-10-24,0.27,4,364,1,
6675075,Chic and cosy appartment in Geneva,3359333,Jean-Luc,,Commune de Genève,46.20678,6.1268,Entire home/apt,180,500,0,,,3,363,0,
6736669,Garden / Quiet / Familly friendly,35279046,Edouard,,Commune de Genève,46.21251,6.12144,Entire home/apt,300,5,0,,,1,93,0,
6754329,Cosy apartment in the center!,6177915,Emilie,,Commune de Genève,46.21478,6.13286,Entire home/apt,119,4,51,2021-11-29,0.65,1,0,6,
6754751,"Geneva, spacous, calm, near station",5169484,Celine,,Commune de Genève,46.2124,6.1353,Entire home/apt,79,7,11,2019-07-27,0.16,1,18,0,
6756755,Cosy central flat under a rooftop,6454664,Jo,,Commune de Genève,46.20685,6.14087,Entire home/apt,150,2,1,2018-08-31,0.02,1,0,0,
6788807,Rooftop apartment in Champel,35540677,Veronique,,Commune de Genève,46.19304,6.15387,Entire home/apt,190,2,2,2021-12-17,1.67,1,106,2,
6801761,Very close to UN - appartm 10' from the citycenter,13943809,Yann,,Grand-Saconnex,46.23469,6.12367,Private room,60,1,5,2017-01-08,0.07,1,0,0,
6805470,Logement de charme à Carouge,3737690,Philippe,,Carouge,46.18224,6.14181,Entire home/apt,108,3,44,2021-12-20,0.58,28,223,5,
6809505,Delux Villa,30638484,Fatima,,Grand-Saconnex,46.2282,6.11367,Entire home/apt,450,3,44,2021-10-22,0.62,1,355,15,
6829050,Stylish crossing flat with balcony (60 m2),5558965,Antoine,,Commune de Genève,46.20797,6.13667,Entire home/apt,115,20,22,2021-08-07,0.29,1,359,1,
6843503,Appartement avec jardin en campagne,8682387,Bastien,,Confignon,46.17268,6.08158,Shared room,500,1,0,,,1,0,0,
6916065,Spacious room near museums and galleries,9084782,Françoise,,Commune de Genève,46.20192,6.13791,Private room,75,7,62,2020-11-30,0.79,2,326,0,
6929096,Spacious Geneva luxury apt - easy access to UN,36324811,Mimi,,Commune de Genève,46.20719,6.12964,Entire home/apt,175,4,2,2016-06-07,0.03,1,0,0,
6929104,Modern and comfortable appartment,33886986,Luis,,Commune de Genève,46.19087,6.14062,Entire home/apt,120,2,60,2021-11-14,0.77,1,10,4,
6942314,Quartier Eaux-vives vert et vivant,36403129,Shana,,Commune de Genève,46.20517,6.16395,Private room,95,4,14,2016-09-15,0.18,1,364,0,
7067049,Sunny room in fantastic apartment,6163413,Alex,,Commune de Genève,46.21523,6.14753,Private room,149,1,19,2019-10-10,0.24,1,363,0,
7117459,Best spot Charming apart- Palais Wilson- next lake,5740361,Carolina,,Commune de Genève,46.21442,6.14954,Entire home/apt,110,60,25,2020-03-13,0.33,1,331,0,
7118630,Cosy Flat (Downtown Geneva/Lake),37292454,S.,,Commune de Genève,46.2037,6.16431,Entire home/apt,45,90,2,2016-04-02,0.03,1,354,0,
7217925,Spacious apartment in heart of Geneva,3824525,Meriem,,Commune de Genève,46.20552,6.16236,Entire home/apt,104,1,4,2017-10-13,0.05,1,359,0,
7271653,Pied à terre en Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,110,2,71,2021-12-18,1.00,28,238,12,
7289094,appartement de charme,37899089,Daniel,,Commune de Genève,46.20626,6.13821,Entire home/apt,110,5,23,2021-08-07,0.41,1,118,2,
7289703,Quiet room near CERN and Airport,38175704,Erika Et Nacer,,Meyrin,46.23774,6.08196,Private room,60,3,18,2021-06-30,0.25,1,186,3,
7297517,Geneva City Center (train station nearby),24701955,Isi,,Commune de Genève,46.21153,6.14066,Private room,100,1,79,2021-08-22,1.01,3,364,9,
7336796,Au coeur de la Vieille Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,110,2,118,2021-12-22,1.53,28,321,4,
7348483,Appartement de standing,11285419,Carolina,,Vernier,46.20939,6.11226,Entire home/apt,81,3,57,2020-06-25,0.76,1,181,0,
7367940,New 1BR Ap/Very Spacious GVA Center,3528377,Marc,,Commune de Genève,46.1866,6.15395,Entire home/apt,138,2,78,2021-01-04,1.00,83,0,2,
7401649,Beautiful appartment. Palexpo/train/airport/ONU,38782080,Lúcia,,Vernier,46.20899,6.10784,Entire home/apt,75,2,18,2020-11-07,0.40,1,0,0,
7416695,Jolie cosy/stylish flat au centre.,34303062,Mauricio,,Commune de Genève,46.21203,6.14758,Entire home/apt,92,1,214,2021-12-11,2.80,1,345,39,
7429800,Exceptional space in down town Geneva,32378911,Pascal,,Commune de Genève,46.19701,6.15408,Entire home/apt,325,3,48,2021-12-03,0.62,1,178,20,
7445669,Cosy apartment near the lake,38998523,Dalia,,Cologny,46.20533,6.18389,Entire home/apt,142,30,25,2020-08-31,0.32,2,123,0,
7450908,"Central Geneva, close to the lake and city center",19144724,Frank,,Commune de Genève,46.20564,6.16237,Private room,80,2,28,2021-08-08,0.41,1,364,1,
7490872,L'Atelier de Saint-Maurice,39231686,Veronique,,Collonge-Bellerive,46.25467,6.21783,Entire home/apt,180,1,19,2021-12-03,0.29,1,363,6,
7492145,3 Rooms flat- Geneva city center,10409307,David,,Commune de Genève,46.19078,6.14358,Entire home/apt,109,12,4,2021-08-10,0.06,27,179,1,
7492387,Geneva city center-1 bedroom flat (4.2.3D),10409307,David,,Commune de Genève,46.19067,6.14294,Entire home/apt,109,14,1,2016-05-28,0.01,27,240,0,
7551598,Big room in the center of Geneva,37442939,Basma,,Commune de Genève,46.21117,6.12957,Private room,65,1,75,2021-10-28,0.96,1,364,8,
7586171,Chambre B Gare Genève Aeroport ONU,321427694,Raphael,,Commune de Genève,46.21137,6.13409,Private room,44,1,153,2021-12-09,1.96,5,87,21,
7605791,Gorgeous modern flat near the lake & city center,38998523,Dalia,,Cologny,46.2052,6.18399,Entire home/apt,124,30,2,2019-05-31,0.06,2,300,0,
7622817,Fully Furnished Room 30metres Squared meters,31575776,Rebecca,,Carouge,46.18733,6.13948,Private room,40,2,45,2021-09-12,0.58,1,4,6,
7626959,Lovely place center of Geneva,8532672,Lena,,Commune de Genève,46.20156,6.15034,Entire home/apt,130,3,50,2021-11-24,0.65,1,59,6,
7632418,"City central easy access hub, 100m2",40039064,Van,,Commune de Genève,46.21256,6.14288,Entire home/apt,220,2,418,2020-12-20,5.44,1,187,0,
7632813,"Appart  Magnifique Bellevue,  vue sur parc prive",40040887,Maria Leonor Et Bertrand,,Bellevue,46.25022,6.14565,Entire home/apt,300,7,5,2021-08-31,0.08,2,316,3,
7701827,Appartement proche vieille ville,40458061,Fabrice,,Commune de Genève,46.19547,6.14485,Entire home/apt,150,3,61,2021-11-10,0.81,1,365,6,
7730834,Charming studio in city centre,33083728,Hang,,Commune de Genève,46.18902,6.15439,Entire home/apt,60,30,14,2021-08-14,0.18,1,334,1,
7794862,Cozy Furnished Loft in Geneva City Center,26736795,Lea,,Commune de Genève,46.20126,6.15575,Entire home/apt,141,15,1,2020-11-24,0.08,1,10,0,
7798321,GRAND APPARTEMENT CENTRE VILLE,41044415,Laurent,,Commune de Genève,46.20739,6.14559,Entire home/apt,402,3,171,2021-12-18,2.21,2,191,8,
7817866,50m2 centre of Geneva - 4 Pax,8287850,Martin,,Commune de Genève,46.20823,6.14932,Entire home/apt,373,2,28,2021-12-18,0.61,5,149,20,
7830382,Studio close to Geneva city center,8323107,Marc,,Meyrin,46.23016,6.07735,Entire home/apt,62,3,44,2020-03-17,0.57,1,174,0,
7845921,Brand new  78m2 apartment next to trams N.12/18,41344711,Marina,,Carouge,46.17971,6.13947,Entire home/apt,106,30,30,2021-02-14,0.51,1,144,1,
7847916,Bel appartement à Genève centre,30401710,Pilar,,Commune de Genève,46.20272,6.13159,Entire home/apt,120,5,10,2020-03-15,0.13,1,0,0,
7910947,GRAND APPARTEMENT 2 AU CENTRE VILLE,41044415,Laurent,,Commune de Genève,46.20931,6.14649,Entire home/apt,342,3,153,2021-12-18,2.02,2,338,15,
8069188,"10 min walk to Cornavin/UN, Servett",1521319,Keiko,,Commune de Genève,46.21573,6.13005,Entire home/apt,70,30,11,2021-06-19,0.16,1,96,3,
8080654,Appartement design proche du lac,3737690,Philippe,,Commune de Genève,46.20546,6.16119,Entire home/apt,155,2,51,2021-11-13,0.67,28,3,12,
8113202,Petit nid en Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,105,2,85,2021-12-22,1.15,28,308,15,
8178791,Big room with double bed,3758556,Diane,,Commune de Genève,46.19435,6.14448,Private room,75,1,133,2020-02-23,2.08,1,0,0,
8190949,Private room in a beautiful house with garden!,24928940,Roger,,Chêne-Bougeries,46.20765,6.19953,Private room,63,12,5,2019-10-26,0.07,2,0,0,
8196271,"Cosy apartment, city center",43232947,Luciano,,Commune de Genève,46.19453,6.14523,Entire home/apt,150,15,9,2019-03-03,0.12,1,8,0,
8344245,Close to AIRPORT : 15 min walking distance,4938083,Rose,,Grand-Saconnex,46.2275,6.1178,Private room,69,1,94,2021-11-21,1.23,3,196,6,
8379453,Style dans la Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,114,2,24,2021-11-21,0.37,28,316,4,
8457830,Grande chambre dans une maison,22431546,Iris & Dorin,,Onex,46.17935,6.09566,Private room,59,3,29,2019-06-02,0.38,3,115,0,
8471424,Confort et design à Champel,3737690,Philippe,,Commune de Genève,46.18701,6.15445,Entire home/apt,110,3,29,2021-12-19,0.43,28,339,8,
8563888,Cosy Loft in Geneva Old Town,3528377,Marc,,Commune de Genève,46.20064,6.15016,Entire home/apt,108,2,115,2021-10-03,1.70,83,166,7,
8647682,Lit futon au salon en centre ville,33820733,Marie,,Commune de Genève,46.21149,6.13421,Private room,62,2,4,2021-11-04,0.05,2,350,1,
8660375,Geneva (close to train station),24701955,Isi,,Commune de Genève,46.21234,6.14069,Private room,57,1,160,2021-12-17,2.11,3,364,19,
8662053,Modern 3 bedroom apartment nr Palexpo with parking,25156821,Enrichetta Marguerita,,Vernier,46.20872,6.10358,Entire home/apt,200,4,7,2020-11-01,0.09,4,330,0,
8717390,Great apart near Int. Org 100m lake 300m train st,40566334,Ron & Rom,,Commune de Genève,46.21226,6.15037,Entire home/apt,145,2,54,2021-12-26,0.80,2,343,12,
8819965,Bienvenue! Spacieuse chambre dans un 6 pièces!,31358666,Lara,,Commune de Genève,46.19845,6.14356,Private room,105,2,35,2021-07-01,0.49,1,309,1,
8834167,Quiet and cosy single room,3206261,Ana,,Commune de Genève,46.21026,6.12439,Private room,50,2,10,2020-02-07,0.18,1,53,0,
8855212,Appartement centre ville,46362661,Bernard,,Commune de Genève,46.20479,6.16178,Entire home/apt,98,3,190,2021-12-18,2.52,1,98,18,
8902030,Jolie appartement en centre ville proche gare,33820733,Marie,,Commune de Genève,46.20914,6.13261,Entire home/apt,114,2,54,2021-12-03,0.72,2,363,5,
9020187,2BR Apt 8min Airport &Center &UN,3528377,Marc,,Commune de Genève,46.21261,6.11773,Entire home/apt,200,2,10,2018-02-15,0.13,83,55,0,
9161848,Exclusive 100 sqm up to 6 Persons - Geneva Center,8287850,Martin,,Commune de Genève,46.20822,6.14937,Entire home/apt,1008,2,9,2021-12-13,0.16,5,152,5,
9166481,Independent Studio on public transport,47709261,Genthod,,Genthod,46.2667,6.15635,Entire home/apt,65,1,4,2021-09-01,0.09,1,116,3,
9271687,The Hamlet - Townhouse 13,3111534,The Hamlet,,Commune de Genève,46.19961,6.14838,Entire home/apt,647,3,1,2016-08-13,0.02,15,0,0,
9387755,Appartement lumineux proche france,48697096,Philippe,,Bardonnex,46.14224,6.13522,Entire home/apt,96,1,0,,,1,365,0,
9388057,Calm room 5 minutes from UN,48699659,Sébastien,,Commune de Genève,46.21072,6.12748,Private room,47,7,66,2019-03-17,0.91,2,0,0,
9491456,Flat close to UN/Train/Lake/Palexpo,46143912,Philippe,,Commune de Genève,46.2072,6.1263,Entire home/apt,100,2,116,2021-02-27,1.57,26,291,4,
9501881,"Spacieux, superbe vue, garage, 200m frontière CH",49242824,Karine,,Thônex,46.19303,6.2083,Entire home/apt,31,28,41,2021-10-23,0.56,1,67,1,
9583206,"Private room, bright & modern",21992131,Magali,,Veyrier,46.17325,6.18132,Private room,70,1,0,,,1,363,0,
9603781,5* Delux Suit - Cathedral View,3528377,Marc,,Commune de Genève,46.20055,6.14929,Entire home/apt,207,2,33,2018-07-10,0.48,83,0,0,
9620597,5* 2BD Suit - Old Town View,3528377,Marc,,Commune de Genève,46.20232,6.14755,Entire home/apt,228,2,38,2017-07-23,0.52,83,25,0,
9620792,5* Suit - Cathedral View,3528377,Marc,,Commune de Genève,46.20257,6.14714,Entire home/apt,228,2,123,2021-08-31,1.75,83,170,12,
9646917,Beautiful Bedroom Available,12460931,Daniela,,Commune de Genève,46.21563,6.1441,Private room,70,2,13,2017-02-24,0.18,1,363,0,
9662569,Studio apartment in Champel area,10409307,David,,Commune de Genève,46.18891,6.15383,Entire home/apt,98,14,6,2021-09-05,0.16,27,355,2,
9742032,Genève Appart de 70m2 & Terrasse 100m Lake,50261572,Yvan,,Commune de Genève,46.20319,6.16075,Entire home/apt,188,3,15,2020-02-20,0.22,1,365,0,
9743988,Jolie chambre avec balcon,12853341,Natascha,,Vernier,46.20003,6.09414,Private room,100,30,7,2018-11-02,0.11,2,365,0,
9783381,Appartement au calme à Genève,50114541,Anto,,Commune de Genève,46.20978,6.1293,Private room,64,1,9,2018-09-04,0.13,1,0,0,
9798603,Bel appartement proche du lac et du centre-ville,50117294,Alexandre,,Commune de Genève,46.20311,6.15759,Entire home/apt,89,10,13,2021-09-09,0.29,1,208,2,
9806206,Studio à deux pas de la cathédrale,20899107,Luc,,Commune de Genève,46.20232,6.14768,Entire home/apt,120,5,65,2021-10-19,0.89,1,312,5,
9821299,"Gorgeous sunny loft, Alp views, calm 5 mins to UN",13417497,Carolyn,,Pregny-Chambésy,46.24522,6.14194,Entire home/apt,150,14,0,,,1,365,0,
9836688,Petit studio dans villa en ville.,45213874,Urs,,Commune de Genève,46.2177,6.12762,Entire home/apt,100,2,108,2021-10-29,1.58,1,148,9,
9890287,Nice room in the heart of Geneva,12920016,Elena,,Commune de Genève,46.21289,6.149,Private room,59,2,48,2018-07-06,0.66,1,84,0,
9969651,Very nice big room in Geneva,51230397,Rachida,,Commune de Genève,46.20959,6.12321,Private room,71,1,109,2020-01-02,1.51,1,269,0,
9984236,Beau 3p proche aéroport & centre,27662855,Taly,,Commune de Genève,46.20723,6.12012,Entire home/apt,104,3,5,2016-06-09,0.07,1,26,0,
9986899,"Point Cardinal, 73m2",51313275,Luisa,,Onex,46.17918,6.1098,Entire home/apt,180,3,27,2021-08-26,0.37,2,255,4,
10003145,Bright & Spacious flat,2267760,Pierre,,Commune de Genève,46.21359,6.13339,Entire home/apt,125,4,13,2020-10-17,0.18,1,3,0,
10023698,Studio en plein cœur de Genève,37341640,Karim,,Commune de Genève,46.20018,6.14026,Entire home/apt,78,15,60,2020-08-07,0.87,1,360,0,
10067403,Fully furnished apartment near Place des Nations,25156821,Enrichetta Marguerita,,Commune de Genève,46.21855,6.14038,Entire home/apt,170,4,15,2021-09-24,0.40,4,364,3,
10084649,Charming flat with terrace 600m to UN,4300073,Matteo,,Commune de Genève,46.21786,6.14776,Entire home/apt,99,4,30,2021-05-07,0.41,1,38,3,
10087307,"19 Nov-19Dec. Flat to sublet next, lake-Eaux Vives",7590731,Diana,,Commune de Genève,46.20398,6.15939,Entire home/apt,81,4,9,2016-09-18,0.13,1,302,0,
10315558,Nice room in Onex,53074449,Hanan,,Onex,46.19241,6.10628,Private room,55,1,20,2021-12-09,0.28,1,315,1,
10332954,Confortable.Beau.Pratique.Raffiné.,53173251,S.,,Bellevue,46.25491,6.14164,Private room,104,1,20,2019-10-30,0.27,1,308,0,
10348605,appartement proche du lac et l'ONU,53261552,Trinidad,,Commune de Genève,46.21073,6.14743,Entire home/apt,220,2,78,2021-11-21,1.12,1,354,7,
10349295,Authentic Attic close to the Lake,21521753,Nadja,,Commune de Genève,46.20295,6.15866,Entire home/apt,169,3,0,,,2,301,0,
10377339,Hôtel Bernina Genève,53417709,Mike,,Commune de Genève,46.21065,6.14419,Private room,140,1,48,2021-11-06,0.67,1,353,4,
10387269,A bedroom in Servette,53473765,Jeanette,,Commune de Genève,46.21367,6.12981,Private room,58,1,118,2019-11-19,1.66,2,0,0,
10430368,Charming 1 bedroom with terrace (blue),11445748,Nicole,,Commune de Genève,46.20478,6.12369,Entire home/apt,104,4,29,2020-03-31,0.45,3,270,0,
10603615,Charming Flat close to the Station,2388229,Alberto,,Commune de Genève,46.2129,6.12956,Entire home/apt,155,7,123,2021-10-24,1.73,9,349,8,
10609006,Stunning appartment with fireplace and garden,5632759,Valérie,,Commune de Genève,46.19661,6.15417,Entire home/apt,150,3,0,,,1,27,0,
10643746,Jolie chambre  deux personnes avec petit Déjeuner,54958476,Conchita,,Commune de Genève,46.20629,6.1254,Private room,70,4,106,2021-12-24,1.47,1,81,3,
10729350,Beautiful room in luxury apartment,52083699,Ariane,,Commune de Genève,46.19857,6.16539,Private room,115,3,16,2018-09-29,0.24,2,365,0,
10944718,Splendid  flat in the center of Geneva,50247562,Gio,,Commune de Genève,46.20065,6.15695,Entire home/apt,185,2,90,2021-12-26,2.72,1,332,12,
10960560,Bel appartement à la campagne,56851691,Antoinette,,Collex-Bossy,46.27105,6.12794,Entire home/apt,184,7,4,2016-10-30,0.06,1,359,0,
10975641,The most central place in town,28549092,Moe,,Commune de Genève,46.20855,6.14427,Entire home/apt,50,60,34,2020-08-01,0.50,1,77,0,
10982977,"Calm spacious renovated unit, garden and parking",13085224,Irene,,Plan-les-Ouates,46.16998,6.13609,Entire home/apt,109,3,57,2021-11-20,0.98,1,54,5,
10984038,Studio with garden near lake,56988764,Nicola,,Collonge-Bellerive,46.26089,6.20313,Entire home/apt,75,3,2,2018-08-04,0.05,1,120,0,
11026738,Carouge Loft Apartment,11209740,Marianne,,Carouge,46.18647,6.1423,Entire home/apt,279,3,2,2020-02-14,0.05,2,364,0,
11030622,Spacious studio close station & U.N,13027886,Louis,,Commune de Genève,46.21227,6.12988,Entire home/apt,79,3,64,2021-06-13,0.90,1,38,3,
11051956,Chambres à proximité du CERN-ONU-AÉROPORT/GARE,57360506,Thierry,,Vernier,46.20763,6.07481,Private room,62,3,74,2021-09-30,1.05,2,357,1,
11134992,Old Town: MINI home sweet home,57865437,Mila,,Commune de Genève,46.19994,6.1519,Entire home/apt,114,1,111,2021-12-05,1.57,1,90,13,
